glaid_329477,Hillingdon,,"Hornbeam, Common Fastigiate",Hornbeam,20180214,506264,181401,-0.46978208169589747,51.521550851840615
glaid_88562,Camden,Amelanchier lamarckii,Snowy Mespilus,Other,20180214,527025,184709,-0.16950532984814379,51.546997497621746
glaid_388362,Merton ,Pyrus calleryana 'chanticleer',,Pear,20180214,526824,168606,-0.17818146605507268,51.402324264102582
glaid_173262,Enfield,Crataegus monogyna,Common Hawthorn,Hawthorn,20180214,534964,192422,-0.052111197151976318,51.614472730747153
glaid_603016,Barnet,,Swedish Whitebeam,Whitebeam,20180214,528016,196061,-0.15107710998731891,51.648794482262531
glaid_62198,Bromley,Fraxinus excelsior,,Ash,20180214,545663,167351,0.0919576329045559,51.386532191766918
glaid_404968,Richmond,Platanus x hispanica,London Plane,Plane,20180214,513503,170297,-0.36904200748482807,51.420342852954775
glaid_2615,Barking ,Sorbus intermedia,,Whitebeam,20180214,545200,184849,0.092487925262245613,51.543882354161717
glaid_183579,Greenwich,Deciduous unknown,,Other,20180214,541657,178265,0.038785524520523702,51.485617212348991
glaid_582176,Barnet,,Fine leaf Horse Ches,Other,20180214,525589,195898,-0.18619614556132874,51.647871061258925
glaid_592271,Barnet,,Mountain Ash,Whitebeam,20180214,525777,188503,-0.18614023095822524,51.581373846976334
glaid_531016,Westminster,Platanus x hispanica,Plane,Plane,20180214,524452,183063,-0.20717497545156005,51.532779475796836
glaid_148906,Enfield,Acer campestre,Field Maple,Maple,20180214,530807,196413,-0.11063866649408534,51.6513097959714
glaid_22527,Bromley,Malus tschonoskii,,Apple,20180214,540144,166453,0.012344085044091239,51.379852874117248
glaid_345800,Hounslow,Quercus robur,Oak,Oak,20180214,515350,178116,-0.33994953657133803,51.490251187873795
glaid_641748,Waltham Forest,Betula pendula,Silver Birch,Birch,20180214,537636,189163,-0.014834837811735734,51.584539767155405
glaid_128345,Ealing,Parrotia persica,Persian ironwood,Other,20180214,516849,179963,-0.31776497365133,51.506537621368956
glaid_538589,Hounslow,Tilia platyphyllos 'rubra',,Lime,20180214,521325,178906,-0.25366195051413054,51.496102064162592
glaid_354321,Hounslow,Quercus robur,Oak,Oak,20180214,518308,178853,-0.29711269075499458,51.496266194626699
glaid_356741,Hounslow,Taxus baccata 'fastigiata',Yew,Other,20180214,513168,177526,-0.37156050478033065,51.485385309881572
glaid_374749,Lambeth ,Sorbus species,Sorbus,Whitebeam,20180214,529858,170094,-0.13404337851798742,51.415015342678664
glaid_325449,Hillingdon,,Rowan,Whitebeam,20180214,507538,183161,-0.45088249470303365,51.537134405284
glaid_694516,Islington,,Lime; Common,Lime,20180214,532373,183641,-0.092824025029639073,51.536174195937456
glaid_275421,Harrow,Quercus robur,English Oak,Oak,20180214,518284,191895,-0.29308219977660049,51.613480407796224
glaid_117518,Ealing,Betula pendula,Silver Birch,Birch,20180214,517338,179067,-0.31102015014190731,51.498383563099232
glaid_427661,Southwark,Prunus kanzan,,Cherry,20180214,533002,178625,-0.085653634044108681,51.490952122712528
glaid_587477,Barnet,,Lime species,Lime,20180214,527056,193121,-0.16601866998616852,51.62258512092199
glaid_717726,Hammersmith and Fulham,Pyrus call chanticleer,,Pear,20180214,521798.35,179720.35,-0.24655820590952576,51.503302883452498
glaid_473422,Sutton,Fagus sylvatica,Beech,Beech,20180214,527328,162430,-0.17314920342846674,51.34670815391484
glaid_540370,Hounslow,Crataegus monogyna,,Hawthorn,20180214,512048,175260,-0.3883900007535071,51.465246641085002
glaid_455230,Southwark,Ilex aquifolium,,Other,20180214,535134,179194,-0.054740175526845437,51.495555706941929
glaid_593787,Barnet,,Oak species,Oak,20180214,522019,193182,-0.2387202012572803,51.62424683294941
glaid_557212,Hounslow,Juniperus communis,,Other,20180214,513414,177869,-0.3678961415249527,51.488418730080774
glaid_166307,Enfield,Carpinus betulus,Hornbeam,Hornbeam,20180214,532094,198421,-0.091275363480804173,51.669055999966368
glaid_209074,Enfield,Tilia cordata,Small Leaved Lime,Lime,20180214,532758,199270,-0.081370008845912889,51.676531800973372
glaid_92106,Camden,Fraxinus excelsior,common Ash ,Ash,20180214,525307,184705,-0.19426087902547917,51.547347840220851
glaid_220103,Greenwich,Platanus hispanica,London Plane,Plane,20180214,546746,180661,0.11301851760648632,51.505844403287298
glaid_686879,Islington,,Willow; White,Willow,20180214,532053,182893,-0.097714142869487638,51.529528262860644
glaid_534804,Westminster,Quercus cerris,Oak,Oak,20180214,516019,180149,-0.32964885530113264,51.508381823051259
glaid_103987,Camden,Tilia cordata,Small-leaved Lime,Lime,20180214,525858,185004,-0.1862248718669002,51.549914413858069
glaid_353316,Hounslow,Taxus baccata,Yew,Other,20180214,521510,177771,-0.25138009675870704,51.485858079594905
glaid_276112,Harrow,Robinia pseudoacacia,False Acacia,Black Locust,20180214,518389,192661,-0.29130508452780146,51.620341676612696
glaid_449411,Southwark,Aesculus hippocastanum,,Chestnut/ Sweet Chestnut,20180214,534728,174572,-0.062341459486465717,51.454122922915957
glaid_294586,Redbridge,,Flowering Cherry,Cherry,20180214,544881,188114,0.089230445307057912,51.573293562100837
glaid_377226,Merton ,Acer platanoides,Norway Maple,Maple,20180214,525713,170768,-0.19337887365675777,51.422001506123571
glaid_22923,Bromley,Prunus kanzan,,Cherry,20180214,536967,168795,-0.032374585444862214,51.401670873476
glaid_30262,Bromley,Zz tree pit capped,,Other,20180214,541173,171382,0.02908215595009063,51.423888177068804
glaid_279938,Harrow,Tilia cordata,Small-leaved Lime,Lime,20180214,514907,191025,-0.34212017624025026,51.606357281579747
glaid_724351,Hammersmith and Fulham,Sorbus arnoldiana schouten,Mountain ash,Whitebeam,20180214,525814.79,176211.2,-0.18997042636248751,51.470887224439146
glaid_342911,Hillingdon,,Birch Silver,Birch,20180214,505344,181890,-0.48288398673673583,51.52612086286458
glaid_101089,Camden,Quercus robur,English Oak,Oak,20180214,529005,182729,-0.14168735422843451,51.528753299829347
glaid_51380,Bromley,Acer pseudoplatanus,,Maple,20180214,538474,168617,-0.010789085503563431,51.399708408522329
glaid_615916,Newham,Acer platanoides,Maple,Maple,20180214,543032,186030,0.06172970399338934,51.555045544968813
glaid_182720,Enfield,Ilex aquifolium,Holly,Other,20180214,527935,196726,-0.15200580797936805,51.654784484806704
glaid_554835,Hounslow,Platanus x hispanica,,Plane,20180214,508328,173395,-0.44250225631988799,51.449206381277762
glaid_430158,Southwark,Pyrus calleryana 'chanticclere,,Pear,20180214,533201,177197,-0.083329977932649027,51.478073618394326
glaid_240608,Harrow,Betula pendula,Silver Birch,Birch,20180214,514745,188791,-0.34517949370338014,51.586316444529821
glaid_535867,Westminster,Sorbus aria,Sorbus,Whitebeam,20180214,525417,181811,-0.19371254512600841,51.521310853703341
glaid_655439,Waltham Forest,Magnolia spp.,Magnolia spp,Other,20180214,537463,186710,-0.018281342358511161,51.562533674844779
glaid_562187,Bexley,Quercus spp.,,Oak,20180214,548788,173416,0.13938448132458489,51.440219976623922
glaid_291089,Redbridge,,Silver Birch,Birch,20180214,545052,187950,0.091628562872205402,51.571776034163754
glaid_651129,Waltham Forest,Crataegus monogyna,Hawthorn,Hawthorn,20180214,538835,189487,0.0025959844993277597,51.587159813621717
glaid_214626,Enfield,X cupressocyparkis leylandii,Leyland Cypress,Cypress,20180214,529606,193393,-0.12910559572578817,51.624456683716993
glaid_241357,Harrow,Carpinus betulus,Common Hornbeam,Hornbeam,20180214,515309,189354,-0.33686212717689779,51.591258788214972
glaid_617130,Newham,Fraxinus unk species,Ash ,Ash,20180214,542057,181655,0.045903204044776304,51.515973249675213
glaid_8343,Barking ,Sorbus aucuparia,,Whitebeam,20180214,548651,186255,0.14281874979090065,51.555610458835041
glaid_467100,Sutton,Acer platanoides,Norway Maple,Maple,20180214,526487,165659,-0.18406493500909726,51.375920601141829
glaid_231380,Hammersmith and Fulham,Robinia pseudo',,Black Locust,20180214,519552,175990,-0.28018101976498472,51.470265821315074
glaid_546387,Hounslow,Betula jacquemontii,,Birch,20180214,521045,176744,-0.25842811940064703,51.47673224125262
glaid_110019,Ealing,Acer campestre,Field Maple,Maple,20180214,514943,181630,-0.34467250261600391,51.521910569831917
glaid_598996,Barnet,,Purple Leaved Plum,Cherry,20180214,522027,191444,-0.23920343678072109,51.608627348517864
glaid_258014,Lewisham,,Horsechestnut,Chestnut/ Sweet Chestnut,20180214,535627,172612,-0.050169867717117775,51.436294513967006
glaid_36958,Bromley,Crataegus monogyna,,Hawthorn,20180214,539061,167175,-0.0029235538819403425,51.386606955584107
glaid_275297,Harrow,Quercus robur,English Oak,Oak,20180214,511858,190015,-0.38644402205099038,51.597891930629942
glaid_499570,TFL,,Ash,Ash,20180214,523763,187814,-0.21542283346537186,51.575627050098241
glaid_280095,Harrow,Tilia europaea,Lime,Lime,20180214,512404,188946,-0.37890352760051771,51.588179942653099
glaid_298356,Redbridge,,Purple leaf plum,Cherry,20180214,542309,191342,0.053449802172631067,51.602953418996393
glaid_452124,Southwark,Prunus avium,,Cherry,20180214,534906,179543,-0.057887861755349761,51.498745404055605
glaid_217789,Greenwich,Corylus colurna,Turkish Hazel ,Hazel,20180214,543436,176574,0.063713442441159826,51.469972502571821
glaid_149039,Enfield,Acer campestre,Field Maple,Maple,20180214,531243,195810,-0.1045545443137606,51.645791150064582
glaid_201541,Enfield,Quercus robur,English Oak,Oak,20180214,533753,198942,-0.067103813511142682,51.673347484567813
glaid_153536,Enfield,Acer pseudoplatanus,Sycamore Maple,Maple,20180214,534597,198426,-0.055107045737887064,51.66851295205629
glaid_613851,Newham,Sorbus aucuparia,Mountain Ash,Whitebeam,20180214,542507,185224,0.053827133597912025,51.547931551047526
glaid_558100,Bexley,Amelanchier spp.,,Other,20180214,547071,176826,0.11611059680007067,51.471306457474959
