UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
07768685-fcb2-4696-a699-4897648e6753,Anabasis.1.en.txt,Cyrus,char-offset:42617,PERSON,,,,,,,,#King #King of Persia,
596780e8-76bf-403c-8f97-dc070507cff4,Anabasis.1.en.txt,Cyrus,char-offset:42673,PERSON,,,,,,,,#King #King of Persia,
5d1f970b-2636-4fe1-bc19-1727f8c2b674,Anabasis.1.en.txt,Orontas,char-offset:42753,PERSON,,,,,,,,,
4db0d4b8-f32f-4b89-b33a-3c6f53d368ab,Anabasis.1.en.txt,Orontas,char-offset:42831,PERSON,,,,,,,,,
a4283549-2a8c-47d9-8667-d65b43198dc8,Anabasis.1.en.txt,Cyrus,char-offset:43240,PERSON,,,,,,,,#King #King of Persia,
8fe5146f-1a57-41d1-9714-04f0d88cae05,Anabasis.1.en.txt,Cyrus,char-offset:43256,PERSON,,,,,,,,#King #King of Persia,
e63f89d1-aa96-40f3-91ae-f01318d63b30,Anabasis.1.en.txt,Orontas,char-offset:43282,PERSON,,,,,,,,,
3c1097c2-fd0a-44c3-b116-9d232c6209eb,Anabasis.1.en.txt,Clearchus,char-offset:43584,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
8bb1c748-3c09-4ec9-b40b-9ef08801e04f,Anabasis.1.en.txt,Cyrus,char-offset:43651,PERSON,,,,,,,,#King #King of Persia,
9164dea9-eea3-40e3-ac9c-ea3db5f492c5,Anabasis.1.en.txt,Orontas,char-offset:43804,PERSON,,,,,,,,,
66277453-615f-4d13-841f-4b5e3f06feee,Anabasis.1.en.txt,Cyrus,char-offset:43872,PERSON,,,,,,,,#King #King of Persia,
1f1c24d9-a9d0-4e4f-9f23-a99f81a63cc0,Anabasis.1.en.txt,Orontas,char-offset:44479,PERSON,,,,,,,,,
33aece00-cf05-4910-bc4f-a46b9d1be0ff,Anabasis.1.en.txt,Cyrus,char-offset:44497,PERSON,,,,,,,,#King #King of Persia,
8f29be7e-ab1a-42a3-b686-f25cd34e12ff,Anabasis.1.en.txt,Orontas,char-offset:44712,PERSON,,,,,,,,,
c47f8795-de48-4d01-a420-dcc8e4d9d073,Anabasis.1.en.txt,Cyrus,char-offset:44736,PERSON,,,,,,,,#King #King of Persia,
f64b37b9-a5cc-44d0-9d83-9f9de0fbce03,Anabasis.1.en.txt,Orontas,char-offset:44984,PERSON,,,,,,,,,
b1635f37-6957-4a2c-ac80-0a85bd567705,Anabasis.1.en.txt,Cyrus,char-offset:45031,PERSON,,,,,,,,#King #King of Persia,
025d3ebb-8317-4e77-a3df-f7ebc1dac826,Anabasis.1.en.txt,Orontas,char-offset:45145,PERSON,,,,,,,,,
cf925b21-bb2b-4f89-991c-70f8e5b1c378,Anabasis.1.en.txt,Cyrus,char-offset:45170,PERSON,,,,,,,,#King #King of Persia,
7eb4304e-ccdf-4be5-abef-4848b1978da9,Anabasis.1.en.txt,Orontas,char-offset:45300,PERSON,,,,,,,,,
7324f0da-c198-45b6-b62d-b5bb3bd1e313,Anabasis.1.en.txt,Cyrus,char-offset:45319,PERSON,,,,,,,,#King #King of Persia,
5f881c52-015e-46bc-9f55-14284c19acf5,Anabasis.1.en.txt,Cyrus,char-offset:45454,PERSON,,,,,,,,#King #King of Persia,
7362e7b5-3cf4-4861-b93b-8bc985911a88,Anabasis.1.en.txt,Cyrus,char-offset:45530,PERSON,,,,,,,,#King #King of Persia,
54629b9e-98f8-4045-84ac-2dae201de164,Anabasis.1.en.txt,Clearchus,char-offset:45635,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
d0356001-6338-4fe0-aff9-9d4ab722fcde,Anabasis.1.en.txt,Clearchus,char-offset:45722,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
93ca740c-7139-42d4-938d-e114b7ed533e,Anabasis.1.en.txt,Clearchus,char-offset:45994,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
250050f7-203d-4576-baee-2c11d2005534,Anabasis.1.en.txt,Cyrus,char-offset:46081,PERSON,,,,,,,,#King #King of Persia,
39b79498-d1dc-45e8-bb99-cd8b9593eb75,Anabasis.1.en.txt,Orontas,char-offset:46118,PERSON,,,,,,,,,
78bcb073-d188-47ed-a9e4-2fcce9ea1626,Anabasis.1.en.txt,Cyrus,char-offset:46516,PERSON,,,,,,,,#King #King of Persia,
8406dae4-9c93-4ade-adf7-e74e114046a2,Anabasis.1.en.txt,Orontas,char-offset:46570,PERSON,,,,,,,,,
749ff399-10c1-40be-9cdd-f3ab728dfe68,Anabasis.1.en.txt,Cyrus,char-offset:46761,PERSON,,,,,,,,#King #King of Persia,
3fcbd6cb-3bbb-41c5-8bf5-f18947019617,Anabasis.1.en.txt,Clearchus,char-offset:47026,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
5a5168ae-00da-4500-8c18-d340a852d72d,Anabasis.1.en.txt,Menon,char-offset:47078,PERSON,,,,,,,,,
3decf974-4cc5-4298-b02a-a54d0b2502df,Anabasis.1.en.txt,Cyrus,char-offset:47259,PERSON,,,,,,,,#King #King of Persia,
b6d37cb2-5b4c-4a2d-8700-6aeca964a0b1,Anabasis.1.en.txt,Cyrus,char-offset:47295,PERSON,,,,,,,,#King #King of Persia,
591c9ea0-9349-48a3-8dd9-1aa2f4997d56,Anabasis.1.en.txt,Hereupon Gaulites,char-offset:48593,PERSON,,,,,,,,,
4093d762-0506-4bb4-9f16-4053f2b1ab0d,Anabasis.1.en.txt,Cyrus,char-offset:48670,PERSON,,,,,,,,#King #King of Persia,
f045a2d7-3c7e-4b88-87c5-5c41db8b5478,Anabasis.1.en.txt,Cyrus,char-offset:48693,PERSON,,,,,,,,#King #King of Persia,
3613de7f-bacb-4c25-9a3f-5a8e139b93d6,Anabasis.1.en.txt,Cyrus,char-offset:49052,PERSON,,,,,,,,#King #King of Persia,
0f02eb0a-6708-4743-b8c2-333942925f35,Anabasis.1.en.txt,Cyrus,char-offset:49837,PERSON,,,,,,,,#King #King of Persia,
dea15587-b784-4aec-92f3-3268c295cf15,Anabasis.1.en.txt,Clearchus,char-offset:50141,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
728dea8c-3dc6-4a5e-94fb-65640d3546da,Anabasis.1.en.txt,Cyrus,char-offset:50157,PERSON,,,,,,,,#King #King of Persia,
e0c82569-4912-45d9-b3d0-62e2c1a8e16d,Anabasis.1.en.txt,Cyrus,char-offset:50204,PERSON,,,,,,,,#King #King of Persia,
5e77b61a-e616-470f-a211-c1f9d0870a45,Anabasis.1.en.txt,Cyrus,char-offset:50272,PERSON,,,,,,,,#King #King of Persia,
5f1dd7a3-c25a-42cb-8351-e2a502ed1f51,Anabasis.1.en.txt,Darius,char-offset:50305,PERSON,,,,,,,,#King #King of Persia,
1e64f1d8-72cb-4dff-8e0f-ce5523f4c885,Anabasis.1.en.txt,Parysatis,char-offset:50316,PERSON,,,,,,,,Persia,Wife of Darius I and illegitimate daughter of Artaxerxes; https://en.wikipedia.org/wiki/Parysatis
b7720cf9-f8e5-48ea-8ca2-c462998a9a9a,Anabasis.1.en.txt,Cyrus,char-offset:50628,PERSON,,,,,,,,#King #King of Persia,
4300227b-a110-4953-b4f7-25a1f154b38d,Anabasis.1.en.txt,Gobryas,char-offset:51097,PERSON,,,,,,,,,A commander of Cyrus.https://en.wikipedia.org/wiki/Gobryas
989c1354-1e18-4106-98d1-8498bcb8cdf1,Anabasis.1.en.txt,Cyrus,char-offset:51386,PERSON,,,,,,,,#King #King of Persia,
20fc5c03-a41b-42c1-aeb1-5275b797dcaf,Anabasis.1.en.txt,Cyrus,char-offset:51554,PERSON,,,,,,,,#King #King of Persia,
be9a17a2-9104-4469-900c-7e0aba06d6c9,Anabasis.1.en.txt,Cyrus,char-offset:52465,PERSON,,,,,,,,#King #King of Persia,
5f8f8503-b92e-4e1f-859a-2f963378a056,Anabasis.1.en.txt,Cyrus,char-offset:52509,PERSON,,,,,,,,#King #King of Persia,
7722ba87-3abe-4ce5-846c-63354fcc56f8,Anabasis.1.en.txt,Cyrus,char-offset:52770,PERSON,,,,,,,,#King #King of Persia,
652dfaab-dc55-433f-bf39-335882143c9a,Anabasis.1.en.txt,Silanus,char-offset:52785,PERSON,,,,,,,,,
d06bb3b3-747e-4013-8a85-090cdca23f27,Anabasis.1.en.txt,Cyrus,char-offset:52924,PERSON,,,,,,,,#King #King of Persia,
131847be-d371-41ba-a0f3-82249b94c3a4,Anabasis.1.en.txt,Cyrus,char-offset:52981,PERSON,,,,,,,,#King #King of Persia,
01293b0d-30ea-4ec3-ad9a-e9d1baa27034,Anabasis.1.en.txt,Cyrus,char-offset:53298,PERSON,,,,,,,,#King #King of Persia,
5df99fed-0266-40ab-afb9-8e8a61873ef0,Anabasis.1.en.txt,Cyrus,char-offset:53316,PERSON,,,,,,,,#King #King of Persia,
d03d443c-f616-499d-95c1-bcee7d9df7b5,Anabasis.1.en.txt,Cyrus,char-offset:53415,PERSON,,,,,,,,#King #King of Persia,
05111857-4ef8-4ffc-9d72-8ad2aecda556,Anabasis.1.en.txt,Cyrus,char-offset:53821,PERSON,,,,,,,,#King #King of Persia,
385dab07-0836-4c44-a9e3-e7ab8170333c,Anabasis.1.en.txt,Pategyas,char-offset:53879,PERSON,,,,,,,,Persian,
729a6fcd-26c6-4092-a4ba-44b7d759330c,Anabasis.1.en.txt,Cyrus,char-offset:53909,PERSON,,,,,,,,#King #King of Persia,
7f8eb6b0-f5e2-4353-8412-f3e6c51d364c,Anabasis.1.en.txt,Cyrus,char-offset:54318,PERSON,,,,,,,,#King #King of Persia,
6e51a210-487b-408a-a7a4-7cffb1ba208d,Anabasis.1.en.txt,Clearchus,char-offset:54605,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
8e718a89-7377-4dad-9adf-900ff8b5d48f,Anabasis.1.en.txt,Proxenus,char-offset:54690,PERSON,,,,,,,,Greek,
54a62cae-84d0-487f-862a-cce0d4a72c5d,Anabasis.1.en.txt,Menon,char-offset:54750,PERSON,,,,,,,,,
9ff8bfbb-e2b7-449e-9741-306974996f06,Anabasis.1.en.txt,Clearchus,char-offset:54903,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
3ee7e7c5-343c-4111-96a7-f14953791201,Anabasis.1.en.txt,Cyrus,char-offset:54984,PERSON,,,,,,,,#King #King of Persia,
3f86cc51-cdad-4dae-9af8-a989e64bd9ee,Anabasis.1.en.txt,Cyrus,char-offset:55062,PERSON,,,,,,,,#King #King of Persia,
a92f3a07-f887-43d2-a51b-872253b37aa0,Anabasis.1.en.txt,Cyrus,char-offset:55200,PERSON,,,,,,,,#King #King of Persia,
5b3efa75-e300-4044-997f-fa63b93abaf9,Anabasis.1.en.txt,Cyrus,char-offset:55220,PERSON,,,,,,,,#King #King of Persia,
8a465e70-ae9e-4354-9209-0da9b853e15e,Anabasis.1.en.txt,Cyrus,char-offset:55434,PERSON,,,,,,,,#King #King of Persia,
0bc4738a-ea77-48b2-b526-17fd4b7da9a2,Anabasis.1.en.txt,Tissaphernes,char-offset:56067,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
f3b94df7-a263-4e22-b8c9-aa38254fd871,Anabasis.1.en.txt,Cyrus,char-offset:56799,PERSON,,,,,,,,#King #King of Persia,
4de45ecb-b9d0-42c4-93ae-4dfa153270eb,Anabasis.1.en.txt,Cyrus,char-offset:57079,PERSON,,,,,,,,#King #King of Persia,
b07e56ae-6645-4a43-8784-8a058c904111,Anabasis.1.en.txt,Pigres,char-offset:57123,PERSON,,,,,,,,,
216f2412-8d6c-4a12-9bf6-880a08109c84,Anabasis.1.en.txt,Clearchus,char-offset:57189,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
39a3268b-b18d-4244-b824-b26583aeb043,Anabasis.1.en.txt,Clearchus,char-offset:57377,PERSON,,,,,,,,,
79fbe303-495b-4fc5-bf84-a386a2012132,Anabasis.1.en.txt,Cyrus,char-offset:57464,PERSON,,,,,,,,#King #King of Persia,
c4910bc5-dc16-43ad-ad18-dd3e5543377a,Anabasis.1.en.txt,Cyrus,char-offset:57617,PERSON,,,,,,,,#King #King of Persia,
863efa99-efc6-45c4-98f2-5d97738c1e53,Anabasis.1.en.txt,Cyrus,char-offset:57755,PERSON,,,,,,,,#King #King of Persia,
c5ccc5a7-f4f7-48eb-ac96-dc4379c0832c,Anabasis.1.en.txt,Cyrus,char-offset:58010,PERSON,,,,,,,,#King #King of Persia,
6798e647-276c-481e-8291-67286c94c968,Anabasis.1.en.txt,Xenophon,char-offset:58159,PERSON,,,,,,,,Greek,
eea4d0f9-2c53-4b95-9c00-0d3d43009886,Anabasis.1.en.txt,Cyrus,char-offset:58289,PERSON,,,,,,,,#King #King of Persia,
2d89ae32-7397-4c51-bfe6-5503f722ce23,Anabasis.1.en.txt,Xenophon,char-offset:58324,PERSON,,,,,,,,Greek,
2d36de63-097d-4daa-80fb-ff3593812cc3,Anabasis.1.en.txt,Xenophon,char-offset:58505,PERSON,,,,,,,,Greek,
2e4ed939-b97f-4cd4-976b-3e6e4aabf1f3,Anabasis.1.en.txt,Cyrus,char-offset:58590,PERSON,,,,,,,,#King #King of Persia,
cb83c6c7-5794-4918-9291-f746aad12aae,Anabasis.1.en.txt,Xenophon,char-offset:58661,PERSON,,,,,,,,Greek,
ce602fbf-8a0c-4f4d-bd59-bdf31e9423bb,Anabasis.1.en.txt,Cyrus,char-offset:58733,PERSON,,,,,,,,#King #King of Persia,
15c72817-e946-497e-bd30-1d1ca56da329,Anabasis.1.en.txt,Cyrus,char-offset:60144,PERSON,,,,,,,,#King #King of Persia,
f3d41e09-3cda-4a90-9a21-2f3d608b10aa,Anabasis.1.en.txt,Cyrus,char-offset:60984,PERSON,,,,,,,,#King #King of Persia,
2f5089e9-b188-434d-86dd-b88b10dcec3f,Anabasis.1.en.txt,Cyrus,char-offset:61191,PERSON,,,,,,,,#King #King of Persia,
58e4361b-b456-45ca-9ebe-be7fa1161fcd,Anabasis.1.en.txt,Artagerses,char-offset:61504,PERSON,,,,,,,,,
20e09056-dafa-49e0-b2f0-2a88c33ca686,Anabasis.1.en.txt,Cyrus,char-offset:61553,PERSON,,,,,,,,#King #King of Persia,
62276a85-b161-4582-af73-a8123ebd49e5,Anabasis.1.en.txt,Ctesias,char-offset:61966,PERSON,,,,,,,,,Physician to King Artaxerxes II.https://en.wikipedia.org/wiki/Ctesias
f729628b-ab13-435b-a900-f2482be630ab,Anabasis.1.en.txt,Cyrus,char-offset:62054,PERSON,,,,,,,,#King #King of Persia,
6c9f197f-6cfe-430b-befa-5b60e8ed39d2,Anabasis.1.en.txt,Cyrus,char-offset:62205,PERSON,,,,,,,,#King #King of Persia,
da9b6fc5-766f-46e5-aea8-bafed0b0c81b,Anabasis.1.en.txt,Ctesias,char-offset:62311,PERSON,,,,,,,,,Physician to King Artaxerxes II.https://en.wikipedia.org/wiki/Ctesias
6b126e6c-4d44-4fcd-b788-bedd0820e7b6,Anabasis.1.en.txt,Cyrus,char-offset:62357,PERSON,,,,,,,,#King #King of Persia,
ef6b0792-c591-4b13-b3e4-3302608f8d8a,Anabasis.1.en.txt,Cyrus,char-offset:62477,PERSON,,,,,,,,#King #King of Persia,
c2714a08-c47f-47b4-979d-f5b2f5000bbc,Anabasis.1.en.txt,Cyrus,char-offset:62561,PERSON,,,,,,,,#King #King of Persia,
1ae43e52-9e73-434e-9eda-ecb9e3894323,Anabasis.1.en.txt,Cyrus,char-offset:62717,PERSON,,,,,,,,#King #King of Persia,
4bbecfe7-303d-4375-92cf-6e07e897ea92,Anabasis.1.en.txt,Cyrus,char-offset:62960,PERSON,,,,,,,,#King #King of Persia,
8f4f8961-2c37-43ed-a45b-67d1fc3c5306,Anabasis.1.en.txt,Cyrus,char-offset:63028,PERSON,,,,,,,,#King #King of Persia,
afad124c-2f25-4255-a5a0-b81fb099dc5c,Anabasis.1.en.txt,Cyrus the Elder,char-offset:63154,PERSON,,,,,,,,#King #King of Persia,
d35e6a18-418a-49a9-82c5-dcebed177fd4,Anabasis.1.en.txt,Cyrus,char-offset:63214,PERSON,,,,,,,,#King #King of Persia,
dc1d3a05-0f7f-48c8-8395-964f7eb92764,Anabasis.1.en.txt,Cyrus,char-offset:63824,PERSON,,,,,,,,#King #King of Persia,
e88d6bef-49f8-4f1f-b340-f2f4e821d3d8,Anabasis.1.en.txt,Lydia,char-offset:64750,PERSON,,,,,,,,,
a316d6cb-2a67-46a8-88cf-df535f1062d6,Anabasis.1.en.txt,Cyrus,char-offset:65280,PERSON,,,,,,,,#King #King of Persia,
540394a2-a6f2-4cc0-9e1f-83957771bd0c,Anabasis.1.en.txt,Tissaphernes,char-offset:65429,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
0ea3c5fa-df5b-40e6-acdc-5a1c5a820b43,Anabasis.1.en.txt,Cyrus,char-offset:65484,PERSON,,,,,,,,#King #King of Persia,
00703bcf-1c51-4ad0-8e84-7488ea2f04f6,Anabasis.1.en.txt,Tissaphernes,char-offset:65502,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
d3ee2e1e-050e-4841-9d14-da786e958a3c,Anabasis.1.en.txt,Miletus,char-offset:65538,PERSON,,,,,,,,,
f5d63e7a-9ddb-4ef1-8670-ded61bb5def8,Anabasis.1.en.txt,Cyrus,char-offset:65965,PERSON,,,,,,,,#King #King of Persia,
a7396ce1-18f6-4ad9-9b8b-148c24ec17e2,Anabasis.1.en.txt,Cyrus,char-offset:66659,PERSON,,,,,,,,#King #King of Persia,
3156faf1-dc7c-4249-a047-e8d4bcaf7a12,Anabasis.1.en.txt,Cyrus,char-offset:67378,PERSON,,,,,,,,#King #King of Persia,
110d50b4-be42-4054-a2da-2c7498f579ad,Anabasis.1.en.txt,Cyrus,char-offset:67590,PERSON,,,,,,,,#King #King of Persia,
1ace7937-0bb1-4407-91c6-27ad03ab5e83,Anabasis.1.en.txt,Cyrus,char-offset:67989,PERSON,,,,,,,,#King #King of Persia,
6df49c2a-aa88-43b0-9639-b113b2b7e06d,Anabasis.1.en.txt,Cyrus,char-offset:68134,PERSON,,,,,,,,#King #King of Persia,
4a9a772c-9c7b-45ba-a30e-8e2924978012,Anabasis.1.en.txt,Cyrus,char-offset:68645,PERSON,,,,,,,,#King #King of Persia,
3c3df77f-7582-437b-94af-b3499b472006,Anabasis.1.en.txt,Cyrus,char-offset:70203,PERSON,,,,,,,,#King #King of Persia,
c550c4b1-277c-4707-a768-5b972a8cc3dc,Anabasis.1.en.txt,Cyrus,char-offset:70314,PERSON,,,,,,,,,
cd4165e0-883f-47a7-80de-7e6617159885,Anabasis.1.en.txt,Cyrus,char-offset:70610,PERSON,,,,,,,,,
27d8b690-b9c3-4323-b470-51cf685f793c,Anabasis.1.en.txt,Cyrus,char-offset:71417,PERSON,,,,,,,,#King #King of Persia,
92701b46-d9b3-41f9-85ef-73d122a50d98,Anabasis.1.en.txt,Orontas,char-offset:71486,PERSON,,,,,,,,,
508608ca-13ce-4426-a5c0-4aadd0fe00e8,Anabasis.1.en.txt,Cyrus,char-offset:71617,PERSON,,,,,,,,#King #King of Persia,
3004f609-df94-4129-afbc-350b084aca39,Anabasis.1.en.txt,Cyrus,char-offset:71688,PERSON,,,,,,,,#King #King of Persia,
f09c207c-80dd-40f3-b904-42863962f18f,Anabasis.1.en.txt,Cyrus,char-offset:71892,PERSON,,,,,,,,#King #King of Persia,
ecb33013-e7ce-4ba0-952e-7722137dee39,Anabasis.1.en.txt,Cyrus,char-offset:71953,PERSON,,,,,,,,#King #King of Persia,
6af9e3c5-f846-4a29-957f-30064bdb168e,Anabasis.1.en.txt,Ariaeus,char-offset:72243,PERSON,,,,,,,,,Commander of Cyrus the Younger.https://en.wikipedia.org/wiki/Ariaeus
bcba0955-f2a9-419e-8da2-dd8c77a0f88f,Anabasis.1.en.txt,Cyrus,char-offset:72352,PERSON,,,,,,,,#King #King of Persia,
6ce84319-2391-46ea-8710-8a81489e8d18,Anabasis.1.en.txt,Cyrus,char-offset:72449,PERSON,,,,,,,,#King #King of Persia,
698d62b6-3562-48ba-aea6-db7112127f00,Anabasis.1.en.txt,Ariaeus,char-offset:72511,PERSON,,,,,,,,,
e9e0d969-e762-48b8-a0af-1b66a79d22ee,Anabasis.1.en.txt,Ariaeus,char-offset:72554,PERSON,,,,,,,,,Commander of Cyrus the Younger.https://en.wikipedia.org/wiki/Ariaeus
5417d188-504e-4fdf-b3d6-b7c81398169c,Anabasis.1.en.txt,Cyrus,char-offset:72886,PERSON,,,,,,,,#King #King of Persia,
5c795029-bffb-464b-81db-23fcfc08401c,Anabasis.1.en.txt,Tissaphernes,char-offset:73896,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
197ffb74-4b7a-49eb-9572-5df90b54e096,Anabasis.1.en.txt,Clearchus,char-offset:74098,PERSON,,,,,,,,#Cyrus the Younger #Sparta #Army,Commander from Sparta and mercenary.https://en.wikipedia.org/wiki/Clearchus_of_Sparta
f9dca6a6-7628-48fb-80b5-28a2e7c5c9cb,Anabasis.1.en.txt,Proxenus,char-offset:74115,PERSON,,,,,,,,Greek,
5485f93d-0f1f-4d9d-9508-d0f3652bcc18,Anabasis.1.en.txt,Cyrus,char-offset:74614,PERSON,,,,,,,,#King #King of Persia,
678cfa57-b105-40e9-a558-3e0d20c29c55,Anabasis.1.en.txt,Tissaphernes,char-offset:74734,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
05535bde-24e9-415f-8eca-922c53b74bb0,Anabasis.1.en.txt,Tissaphernes,char-offset:74771,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
480e72eb-090a-42c6-ac4f-58ad185257d6,Anabasis.1.en.txt,Tissaphernes,char-offset:75202,PERSON,,,,,,,,Persian,https://en.wikipedia.org/wiki/Tissaphernes
92ab4204-df23-4f76-a695-cb027ac5fd44,Anabasis.1.en.txt,Lycius the Syracusan,char-offset:77079,PERSON,,,,,,,,,
3fa8fc3e-5fb7-47ce-8f06-0b06047e93e5,Anabasis.1.en.txt,Lycius,char-offset:77215,PERSON,,,,,,,,,
e2cddf43-8dbe-413f-a8a8-aea00ce62446,Anabasis.1.en.txt,Cyrus,char-offset:77457,PERSON,,,,,,,,#King #King of Persia,
48cd0238-b040-4717-976a-5f0af34e1b48,Anabasis.1.en.txt,Cyrus,char-offset:78083,PERSON,,,,,,,,#King #King of Persia,
04f14a6b-b2cb-4a73-859f-b31801fc6323,Anabasis.1.en.txt,brother,char-offset:1104,,,,,,,,,,Artaxerxes
63bef6a9-e224-4c73-b796-ecacaf2a6088,Anabasis.1.en.txt,Arbaces,char-offset:51110,,,,,,,,,#Media #Satrap,Satrap of Media.https://en.wikipedia.org/wiki/Arbaces
